user_id,real_name,email,username,password,nickname,role,is_admin,otp_secret,is_2fa_enabled,registered_at,deleted_at,company_id,department_id
00000000-0000-0000-0000-000000000457,Ms. Brittany Gibson,ihall@example.org,std_326_873637,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,秀娟,student,f,,f,2022-12-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000461,Melissa Armstrong,linshu-hua@example.com,std_330_903702,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Luke,student,f,,f,2024-04-22 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000363,劉俊賢,chung@example.org,std_232_692960,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,志賢,student,f,,f,2025-01-03 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000592,林玉蘭,jessica11@example.net,std_461_953779,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Douglas,student,f,,f,2024-01-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000170,Michael Vaughn,achen@example.org,std_39_971699,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,美玲,student,f,,f,2023-05-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000324,李俊宇,wen-hsiung20@example.com,std_193_174852,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Amy,student,f,,f,2023-11-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000178,Jill Jackson,chih-hao38@example.com,std_47_918665,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Ariel,student,f,,f,2025-04-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000499,胡淑惠,brenda77@example.net,std_368_457915,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Tammy,student,f,,f,2025-08-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000487,Johnathan Morgan,yu-mei62@example.com,std_356_428486,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Bradley,student,f,,f,2022-06-23 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000546,Kyle Keller,npope@example.net,std_415_456113,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Debra,student,f,,f,2023-11-05 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000401,楊明宗,james09@example.org,std_270_722999,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,金鳳,student,f,,f,2022-11-06 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000147,Matthew Nielsen,linhsiu-chu@example.net,std_16_176319,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jacob,student,f,,f,2022-04-23 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000183,翁美惠,uclements@example.net,std_52_911739,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,莊,student,f,,f,2024-11-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000504,Adam Mccoy,benjamin67@example.net,std_373_343170,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,秀鳳,student,f,,f,2023-09-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000188,莊志豪,patrickli@example.org,std_57_171734,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,月娥,student,f,,f,2023-06-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000254,傅進財,cheryl27@example.com,std_123_531262,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Scott,student,f,,f,2022-09-08 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000313,Sean Mccarty,shu-fen87@example.net,std_182_182216,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Patrick,student,f,,f,2024-05-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000153,Alexis Patel,shu-mei40@example.net,std_22_945328,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,明德,student,f,,f,2021-12-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000540,Jeffery Nunez,arichard@example.com,std_409_813213,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,April,student,f,,f,2025-07-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000194,林美珠,brianmiller@example.com,std_63_575394,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,柏睿,student,f,,f,2023-03-27 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000581,周淑芬,ming-tsung63@example.net,std_450_162833,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Devin,student,f,,f,2024-07-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000376,Brittany Peterson,douglas18@example.net,std_245_315154,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,美華,student,f,,f,2025-01-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000261,余冠廷,shermanbrandon@example.net,std_130_909652,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Patricia,student,f,,f,2024-12-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000349,陳志宏,jonesdonna@example.net,std_218_213132,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,國榮,student,f,,f,2022-02-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000345,黃信宏,kuan-tinghsiao@example.com,std_214_217996,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Emily,student,f,,f,2024-04-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000617,Jill Ray,haileybates@example.org,std_486_138518,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jacob,student,f,,f,2024-02-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000458,Valerie Reyes,wolfdonna@example.net,std_327_931239,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,James,student,f,,f,2022-07-26 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000152,賴美娟,yehchih-ming@example.net,std_21_491329,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Bruce,student,f,,f,2022-07-02 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000279,Theresa Torres,eugenewalker@example.com,std_148_220190,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,素珍,student,f,,f,2022-10-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000586,Christopher Alexander,ychen@example.com,std_455_895720,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Brooke,student,f,,f,2025-02-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000162,高秋月,umaxwell@example.net,std_31_699743,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Adriana,student,f,,f,2023-02-27 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000464,Stephanie Adams,mei-ling65@example.net,std_333_947591,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Tracy,student,f,,f,2024-06-01 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000343,Joseph Flores,kuan-yusu@example.com,std_212_889410,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,進興,student,f,,f,2023-04-22 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000556,Lisa Jackson,lstone@example.com,std_425_651001,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Heather,student,f,,f,2025-02-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000307,Brian Mora,humei-ling@example.com,std_176_702427,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Travis,student,f,,f,2024-07-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000395,Lori Mitchell,jen-chieh94@example.com,std_264_114892,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,玉蘭,student,f,,f,2022-06-16 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000314,Tyler Oneill,millermatthew@example.com,std_183_784733,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kelly,student,f,,f,2023-09-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000478,姚秀珠,gmcdowell@example.org,std_347_630930,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,美玲,student,f,,f,2025-11-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000503,陳志強,cruiz@example.net,std_372_311118,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Ashley,student,f,,f,2025-01-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000353,鄭俊雄,ndaniels@example.net,std_222_709254,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Amber,student,f,,f,2025-10-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000611,Anthony Baird,courtneypowell@example.org,std_480_352555,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Randy,student,f,,f,2024-06-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000357,Jacqueline Christian,chien-chihchen@example.org,std_226_533108,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,寶珠,student,f,,f,2023-12-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000500,陳睿恩,ahsieh@example.com,std_369_113950,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,George,student,f,,f,2025-08-16 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000585,Nathan Sanchez,chun-ming73@example.com,std_454_183902,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Stephanie,student,f,,f,2024-06-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000598,April Harrell,kuoshu-ching@example.com,std_467_486326,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Christine,student,f,,f,2024-12-31 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000575,林麗娟,shu-chuanchen@example.net,std_444_509593,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Hannah,student,f,,f,2024-12-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000548,Chad Williams,larry82@example.org,std_417_423668,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kelly,student,f,,f,2023-03-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000486,Teresa Coffey DDS,zturner@example.net,std_355_238661,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,雅雯,student,f,,f,2021-12-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000276,吳惠美,pricedavid@example.org,std_145_892682,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,周,student,f,,f,2023-10-04 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000197,楊建宏,jlin@example.org,std_66_679720,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jeffrey,student,f,,f,2022-12-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000572,Christopher Clark,tsenghsiu-chu@example.com,std_441_460351,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Melissa,student,f,,f,2023-11-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000423,謝秀英,lungchiu-hsiang@example.net,std_292_546376,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Timothy,student,f,,f,2023-09-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000431,吳威廷,chenchun-mei@example.net,std_300_531690,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Diana,student,f,,f,2023-02-26 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000420,郭志強,crystalcantrell@example.org,std_289_233391,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,淑慧,student,f,,f,2022-06-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000245,Rodney Evans,ibarron@example.com,std_114_476701,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Karen,student,f,,f,2023-11-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000309,陳俊賢,josephmullen@example.com,std_178_292847,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Rodney,student,f,,f,2022-09-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000442,Maxwell Roberts,chensheng-hsiung@example.org,std_311_709291,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Ariana,student,f,,f,2024-01-04 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000485,Jennifer Lewis,charles80@example.org,std_354_346249,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Thomas,student,f,,f,2024-12-05 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000187,陳秀珠,schen@example.com,std_56_542828,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,淑華,student,f,,f,2024-06-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000210,Stephen Fox,fstephens@example.com,std_79_507247,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Joseph,student,f,,f,2023-07-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000577,陳婉婷,chih-weihsieh@example.com,std_446_689356,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,惠美,student,f,,f,2025-04-22 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000199,陳麗美,christopher70@example.com,std_68_405759,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Stevenson,student,f,,f,2025-03-16 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000386,吳國雄,davislisa@example.net,std_255_893853,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Dwayne,student,f,,f,2023-04-23 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000536,戴靜怡,su-lan69@example.com,std_405_285793,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,信宏,student,f,,f,2024-10-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000482,吳承恩,chenhsiu-lan@example.com,std_351_224269,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,秋香,student,f,,f,2023-06-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000251,陳美玉,steven12@example.org,std_120_477712,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Laurie,student,f,,f,2023-11-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000163,Derrick Adams,tlin@example.com,std_32_478666,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Johnathan,student,f,,f,2022-03-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000278,王俊宇,hsiu-chu50@example.net,std_147_229221,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,家豪,student,f,,f,2024-08-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000451,林秀娟,hui-chenhu@example.com,std_320_832045,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Bridget,student,f,,f,2024-12-31 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000200,謝榮華,chia-haolin@example.org,std_69_766833,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,金鳳,student,f,,f,2025-01-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000292,Claire Obrien,jeffreyjenkins@example.org,std_161_753484,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Donna,student,f,,f,2025-08-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000383,John Singleton,williamsullivan@example.net,std_252_441699,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Angela,student,f,,f,2025-03-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000367,呂淑玲,miguel61@example.com,std_236_407057,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Thomas,student,f,,f,2022-04-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000537,Jill Walker,james94@example.net,std_406_345637,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Tammy,student,f,,f,2025-02-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000532,許玉蘭,nkang@example.com,std_401_100569,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,詩涵,student,f,,f,2022-02-03 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000606,Kathryn Bryant,chin-fa14@example.net,std_475_761732,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,美玉,student,f,,f,2022-07-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000596,賴志豪,chenya-hui@example.org,std_465_732275,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Abigail,student,f,,f,2023-01-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000512,劉秀蘭,jennifer65@example.net,std_381_258975,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kristin,student,f,,f,2022-04-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000460,Andrew Hawkins,ttsai@example.net,std_329_611133,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kathryn,student,f,,f,2025-09-05 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000412,林家宏,bryanharris@example.com,std_281_439984,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,David,student,f,,f,2022-05-27 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000507,張美蘭,kuan-linhsu@example.com,std_376_418402,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jimmy,student,f,,f,2022-06-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000331,John Dillon,qlin@example.net,std_200_576136,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,秀雲,student,f,,f,2022-03-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000362,Jesse Mosley,wrightheather@example.net,std_231_853270,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jessica,student,f,,f,2025-09-02 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000350,James Bray,idelacruz@example.org,std_219_308535,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Vincent,student,f,,f,2025-10-05 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000299,Lisa Cohen,brockmadeline@example.com,std_168_192422,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,俊銘,student,f,,f,2022-08-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000268,Richard Jennings,christinenorman@example.com,std_137_764575,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Janet,student,f,,f,2021-12-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000603,Tara Miranda,vkent@example.net,std_472_785684,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Lindsey,student,f,,f,2024-08-27 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000392,Joshua Richardson,daniel71@example.org,std_261_587521,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Zachary,student,f,,f,2024-05-01 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000328,謝碧霞,kuan-linchen@example.net,std_197_896456,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Colleen,student,f,,f,2023-06-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000422,盧明哲,uramirez@example.com,std_291_359870,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Ryan,student,f,,f,2024-06-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000248,Christine Jennings,batesjoseph@example.net,std_117_539170,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Maria,student,f,,f,2023-03-13 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000542,黃碧霞,ming-chelin@example.net,std_411_129226,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Timothy,student,f,,f,2025-10-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000164,蔡寶珠,chia-hao65@example.net,std_33_943135,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Michelle,student,f,,f,2022-05-16 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000266,Kelly Johnson,chun-nanhsiao@example.com,std_135_253541,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,淑慧,student,f,,f,2022-02-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000208,Tom Williams,rjohnson@example.com,std_77_471136,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,秋月,student,f,,f,2025-05-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000348,Daniel Medina,jdean@example.net,std_217_494900,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Brandy,student,f,,f,2024-03-28 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000549,廖秀英,shu-fanglin@example.net,std_418_828531,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Carol,student,f,,f,2024-01-27 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000619,陳承恩,kuan-tingsu@example.net,std_488_849149,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Anne,student,f,,f,2025-11-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000224,Jeremy Baker,mei-chu21@example.org,std_93_947438,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Tara,student,f,,f,2023-01-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000521,蔡惠美,vtsai@example.org,std_390_224535,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Rodriguez,student,f,,f,2024-11-13 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000204,李志偉,qlin@example.org,std_73_265271,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Lindsey,student,f,,f,2025-03-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000533,David Frazier,cheng-han89@example.org,std_402_194073,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Holly,student,f,,f,2025-07-01 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000615,黃淑芳,hungchun-mei@example.org,std_484_235073,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,曾,student,f,,f,2022-09-07 00:00:00+00,9999-12-31 00:00:00+00,,
